职位名称,职位类别,招聘人数,工作地点,发布时间,详细链接,工作职责,工作要求
TEG02-服务器硬件工程师,技术类,2,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32569&keywords=&tid=0&lid=0,"1. 负责腾讯定制化服务器设计，主导OEM厂商的服务器产品的硬件开发过程和质量；
2. 工作内容包括检视和评审服务器系统中各单板的硬件详细设计报告、原理图、PCB等设计文件、单板硬件单元测试计划、测试报告；
3. 和服务器供应商的开发团队合作，主导负责服务器批量问题的排查、根因的定位，并提供相应的解决方案；
4. 负责撰写腾讯服务器整机系统的需求规格文档、单板硬件详细设计文档以及单元测试计划；
5. 负责服务器心产品的开机调试、信号质量测试、电源质量测试、基本功能的测试；
6. 负责服务器系统中各单板的硬件开发包括原理图设计、指导跟踪和检视单板PCB的placemnt、layout等等。
","1. 计算机、电子工程、电气工程相关硕士以上学历；
2. 熟悉计算机体系架构，有DIY攒机经验者优先，有服务器行业实习经验者优先；
3. 熟悉电路原理、电磁场基础、信号与系统、工程制图，有硬件单板开发、测试经验者优先；
4. 了解处理器芯片原理，了解DDR、QPI/UPI、高速以太网、PCIe、USB等高速总线的原理，有芯片设计或实习经验者优先；
5. 熟悉linux等操作系统，熟悉FPGA、CPLD工作原理，有FPGA、CPLD编程开发经验者优先；
6. 了解AI基础算法，了解算法芯片化原理，有研究AI芯片论文者优先。
"
MIG18-众创空间社群运营经理（深圳）,产品/项目类,1,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32582&keywords=&tid=0&lid=0,"1. 负责众创空间创业者的社群运营，维护拓展全国各地的创业者人群。
","1. 正在创业或有过创业经验的人才优先。
2. 本科以上学历，熟悉社群维护方式方法，有2年及以上相关的从业经验。
"
19116-互联网+医疗商务拓展经理（上海）,市场类,1,上海,2017-09-05,http://hr.tencent.com/position_detail.php?id=32588&keywords=&tid=0&lid=0,"1. • 包括但不限于上海区域互联网＋医疗产品的商务拓展和产品运营策略的制定，负责相关产品在医院或相关医疗场景的落地推广，并和属地医疗主管机构保持良好的沟通；
2. • 负责医疗行业的生态合作伙伴建设，推动协助行业伙伴一起搭建区域医疗生态模型；
3. • 参与产品需求的数据收集与业务分析，并对产品行业解决方案有较深的产品理解及洞察力，协助推动产品更好的符合客户需求；
4. • 为相关团队业务提供医疗相关专业指导、为合作伙伴提供医疗相关专业支撑。
","1. • 两年以上医疗相关行业相经验； 
2. • 有医院和/或医学机构/或卫计委工作经验者优先；
3. • 对互联网+医疗领域有热情，有独立的思考和想法，有较好的逻辑分析及洞察力； 
4. • 优秀的分析及解决问题能力，良好的沟通、人际交往、压力管理能力以及团队合作精神；
5. • 接受高频度出差、异地派驻。
"
SNG16-QQ音乐运营商渠道产品运营（深圳）,产品/项目类,1,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32563&keywords=&tid=0&lid=0,"1. 负责QQ音乐VIP在运营商渠道的推广，包括原有项目优化、数据跟踪、分析，以及新项目的计划制定和谈判落地；
2. 负责研究运营商渠道政策，积极有效维护合作伙伴关系，通过合作有效提升VIP规模及收入；
3. 负责推动公司内部资源的协调、组织，及时发现并跟踪解决问题，确保项目按计划有序推进；
4. 负责拓展银行、航空等异业合作伙伴，丰富QQ音乐VIP特权，提升用户价值感知。
","1. 熟悉运营商行业的运作模式、内部架构以及政策方向；
2. 有良好的行业客户资源，能迅速投入结合到现有业务中，工作积极热情；
3. 具备良好的沟通能力及团队协作精神，具备一定项目管理能力；
4. 有较强的用户洞察力，逻辑思维和创新能力强，有好奇心，敢于挑战新事物。
"
14914-媒体管理公关经理（北京）,,7,北京,2017-09-05,http://hr.tencent.com/position_detail.php?id=32558&keywords=&tid=0&lid=0,"1. 拓展和维护全国各类媒体资源，建立有效的媒体关系和媒介使用的评估体系，为公司创造良好的媒体环境；
2. 深入挖掘公司各业务的新闻价值和传播素材，与主流媒体共同策划各种形式的传播，不断提升公司品牌的知名度和美誉度；
3. 完成大型传播项目，能够制定完善的一整套传播规划并按照时间节奏监控全程的执行，保证传播效果达到预期；
4. 应对各种类型的危机舆情，通过与业务侧的不断同步，以及和媒体的有效沟通，化解负面，转危为机；
5. 梳理和沉淀媒介工作的方法论，包括传播模型的研究、媒体发展的趋势、传播效果的评估，能够不断迭代和优化现有工作的流程，提高效率。
","1. 本科及以上学历，中文、新闻、传播、广告和营销相关专业优先；
2. 6年以上媒体或公关行业从业经历，熟悉主流媒体新闻生产的整体流程；
3. 出色的文字功底、语言表达和沟通能力，具有合作精神，善于跨团队协作；
4. 主动性强、抗压性好、具有优秀的逻辑思维能力和快速学习能力，善于创新；
5. 正直诚信，热爱互联网。
"
SD3-网游系统策划,产品/项目类,1,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32557&keywords=&tid=0&lid=0,"1. 1）网络游戏系统设计及推进执行。
2. 2）独立制定游戏版本研发内容以及配套的运营活动，并且跟进版本投放后的数据分析与用户反馈，持续提升版本品质。
3. 3）能够设计符合版本内容的商业化活动
","1. 1）至少三年网络游戏系统策划工作经验，且至少从始至终参与过一款大型网络游戏立项、研发、运营阶段，对系统设计有深入的思考与沉淀。
2. 2）具备良好的逻辑思维能力、沟通能力、抗压能力和优秀的执行力。
3. 3）喜欢玩各类型的游戏，对市场上主流网络游戏的系统设计有深入的了解。
"
S2-投资并购经理（深圳）,职能类,1,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32555&keywords=&tid=0&lid=0,"1. 独立对被投资并购单位进行财务尽职调查，以发现潜在风险；
2. 审核及修订投资并购相关协议等资料，降低投资并购风险。
","1. 具有较强的沟通能力和团队合作精神；
2. 具有相关3年以上审计工作经验，有四大会计师事务所工作经验者优先；
3. 具有本科或本科以上学历；有法律相关背景更佳；
4. 英文6级以上，英文沟通能力强；
5. 需经常出差，抗压能力强。
"
23671-企鹅号内容合作管理（北京）,内容编辑类,1,北京,2017-09-05,http://hr.tencent.com/position_detail.php?id=32568&keywords=&tid=0&lid=0,"1. 负责企鹅媒体平台媒体内容的引进和管理，以及其他第三方内容源的合作支持；
2. 负责建立并管理内容平台体系大内容池，从全局监控数据效果和运营效率。
","1. 深入感知当前内容生态演进，对某一内容领域有较深认知，2年以上互联网媒体拓展工作经验；
2. 拥有内容行业KOL、垂直领域自媒体资源，以及资源引入和整合能力；
3. 沟通能力、自我驱动力强、善于换位思考，具备服务意识和开放心态；
4. 英文出色，脑图、PPT等可视化工具熟练运用者优先，有开放平台运营经验者优先。
"
23671-短视频合作拓展（北京）,内容编辑类,5,北京,2017-09-05,http://hr.tencent.com/position_detail.php?id=32566&keywords=&tid=0&lid=0,"1. 负责企鹅媒体平台短视频版权采购及媒体关系维护； 
2. 负责且媒体平台短视频P/UGC拓展及自媒体关系维护； 
3. 定期举办线上线下短视频主题活动，提升平台的媒体影响力； 
4. 联合视频机构或作者，根据各流量渠道需求，联合自制内容并推广。
","1. 本科以上学历，有3年以上视频合作经验，熟悉视频自媒体行业，有相关的视频内容资源； 
2. 熟悉视频策划流程，有一定内容制作能力，对视频质量高度敏感； 
3. 有视频相关产品的编辑或商务合作经验者优先； 
4. 善于沟通，有较强的责任心和执行力。
"
TEG03-高级算法研发工程师（深圳）,技术类,2,深圳,2017-09-05,http://hr.tencent.com/position_detail.php?id=32564&keywords=&tid=0&lid=0,"1. 负责基于海量用户数据，个性化推荐在效果广告领域的应用和研究，提高产品用户体验和广告投放效果；
2. 负责各算法和模型的分布式实现，丰富并行算法库；
3. 负责提供系统设计和代码文档，参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析，参与与内外部客户的交流。
","1. 硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；
2. 2年以上相关工作经验；
3. 对机器学习、概率统计、最优化等算法原理及其在互联网行业的应用，有深入的理解和浓厚的兴趣；
4. 有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；
5. 有大规模分布式计算平台的使用和并行算法的开发经验；
6. 熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；
7. 熟悉Linux工作环境。
"
17041-android开发工程师,技术类,1,深圳,2017-09-06,http://hr.tencent.com/position_detail.php?id=29101&keywords=&tid=0&lid=0,"1. 从事android客户端的开发工作；
2. 负责AI产品APP的架构设计、开发。
","1. 本科以上学历，3年以上Android平台app开发经验；
2. 精通常用数据结构与算法，熟悉面向对象开发和设计，基础扎实；
3. 精通Android工作机制和架构体系，精通JAVA/C/C++；
4. 熟练掌握Android平台上app性能优化的工具和方法；
5. 熟悉各类网络协议, 熟悉无线网络特性；
6. 思路清晰，具备良好的沟通能力和团队协作精神。
"
MIG09-QQ浏览器漫画专区高级运营经理,产品/项目类,1,成都,2017-07-18,http://hr.tencent.com/position_detail.php?id=31108&keywords=&tid=0&lid=0,"1. 1.负责浏览器漫画专区内容运营和推广，提升用户阅读规模和健康度；
2. 2.结合社会热点、节庆进行内容专题的策划和推进执行。
","1. 1.良好的沟通、协调、推动能力与极强的执行力；
2.  2.优秀的文案撰写能力和数据分析能力，逻辑清晰；
3.  3.从事过内容型产品的运营工作，并在内容运营方向有一定工作经验。（漫画行业相关工作经验者，优先）
"
23671-企鹅号高级公关传播经理(北京）,市场类,1,北京,2017-07-18,http://hr.tencent.com/position_detail.php?id=31045&keywords=&tid=0&lid=0,"1. 1、制定企鹅号、快报年度公关传播策略；
2. 2、针对互联网行业进行品牌及内容传播；
3. 3、负责管理企鹅号日常TOB行业侧内容及政策传播工作；
4. 4、配合业务线年度各大事件进行社交传播、媒体联盟传播等。
","1. 1、具备严谨的策略逻辑及扎实的深度文章撰写能力；
2. 2、了解行业动态，为产品本身布局行业地位和影响力；
3. 3、有自己独特的观点，洞察市场动态；
4. 4、5年以上社交传播、公关传播经验；行业媒体人优先；
5. 5、具备出色的项目管理、协调沟通能力。
"
OMG236-腾讯视频推荐后台高级工程师（北京）,技术类,2,北京,2017-07-18,http://hr.tencent.com/position_detail.php?id=31158&keywords=&tid=0&lid=0,"1. 负责腾讯短视频推荐引擎的设计、开发和性能调优；
2. 负责推荐数据流程的搭建、监控和优化；
3. 参与推荐算法筛选、指标跟踪及性能优化。
","1. 3年以上推荐后台开发经验；
2. 精通Linux平台下C/C++开发，精通性能调优； 
3. 并至少掌握一门脚本语言； 
4. 熟悉TCP/IP协议相关知识，熟悉多线程模型编程，熟悉网络编程和IO模型；
5. 熟练掌握各类常用数据结构和相关算法；
6. 熟悉分布式系统的设计和应用，熟悉分布式缓存、消息等机制，并能合理应用分布式技术，解决问题； 
7. 责任感强、有较强的逻辑思维能力、沟通能力。
"
